SUDESTE,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,SUDESTE_lag_1,SUDESTE_lag_2,SUDESTE_lag_24,SUDESTE_lag_25,SUDESTE_roll_3_mean,SUDESTE_roll_3_std,SUDESTE_roll_3_min,SUDESTE_roll_3_max,SUDESTE_roll_6_mean,SUDESTE_roll_6_std,SUDESTE_roll_6_min,SUDESTE_roll_6_max,SUDESTE_roll_12_mean,SUDESTE_roll_12_std,SUDESTE_roll_12_min,SUDESTE_roll_12_max,SUDESTE_roll_24_mean,SUDESTE_roll_24_std,SUDESTE_roll_24_min,SUDESTE_roll_24_max,SUDESTE_roll_168_mean,SUDESTE_roll_168_std,SUDESTE_roll_168_min,SUDESTE_roll_168_max
43683.79,False,2024-09-27 02:00:00,2,4,27,9,2024,0,0,0.50,0.87,-0.43,-0.90,-0.87,-0.50,45205.33,47628.81,44429.55,46304.02,45505.98,1989.62,43683.79,47628.81,49224.82,4489.90,43683.79,54987.07,52708.24,4796.53,43683.79,57778.53,51611.47,5055.80,43248.48,57778.53,48307.00,6049.90,36369.76,57920.70
42930.79,False,2024-09-27 03:00:00,3,4,27,9,2024,0,0,0.71,0.71,-0.43,-0.90,-0.87,-0.50,43683.79,45205.33,43412.55,44429.55,43939.97,1158.71,42930.79,45205.33,47215.44,4073.86,42930.79,53270.46,51470.93,5262.16,42930.79,57443.41,51591.39,5090.60,42930.79,57778.53,48328.44,6024.22,36369.76,57920.70
42717.96,False,2024-09-27 04:00:00,4,4,27,9,2024,0,0,0.87,0.50,-0.43,-0.90,-0.87,-0.50,42930.79,43683.79,43248.48,43412.55,43110.85,507.47,42717.96,43683.79,45456.69,3097.94,42717.96,50573.42,50243.81,5456.17,42717.96,55911.77,51569.29,5129.41,42717.96,57778.53,48347.49,6001.21,36369.76,57920.70
43532.68,False,2024-09-27 05:00:00,5,4,27,9,2024,0,0,0.97,0.26,-0.43,-0.90,-0.87,-0.50,42717.96,42930.79,44038.44,43248.48,43060.48,422.56,42717.96,43532.68,44283.23,1857.15,42717.96,47628.81,49287.67,5550.22,42717.96,55911.77,51548.21,5162.63,42717.96,57778.53,48362.15,5986.31,36369.76,57920.70
45413.15,False,2024-09-27 06:00:00,6,4,27,9,2024,0,0,1.00,0.00,-0.43,-0.90,-0.87,-0.50,43532.68,42717.96,45664.92,44038.44,43887.93,1382.27,42717.96,45413.15,43913.95,1141.10,42717.96,45413.15,48412.78,5229.31,42717.96,55783.89,51537.72,5175.34,42717.96,57778.53,48375.09,5977.52,36369.76,57920.70
48537.48,False,2024-09-27 07:00:00,7,4,27,9,2024,0,0,0.97,-0.26,-0.43,-0.90,-0.87,-0.50,45413.15,43532.68,48382.42,45664.92,45827.77,2528.03,43532.68,48537.48,44469.31,2207.69,42717.96,48537.48,47808.92,4691.47,42717.96,55226.04,51544.18,5171.33,42717.96,57778.53,48391.20,5974.27,36369.76,57920.70
51293.26,False,2024-09-27 08:00:00,8,4,27,9,2024,0,0,0.87,-0.50,-0.43,-0.90,-0.87,-0.50,48537.48,45413.15,51396.11,48382.42,48414.63,2941.98,45413.15,51293.26,45737.55,3483.33,42717.96,51293.26,47481.18,4242.07,42717.96,54987.07,51539.90,5171.50,42717.96,57778.53,48408.70,5978.46,36369.76,57920.70
52900.11,False,2024-09-27 09:00:00,9,4,27,9,2024,0,0,0.71,-0.71,-0.43,-0.90,-0.87,-0.50,51293.26,48537.48,53260.74,51396.11,50910.28,2206.39,48537.48,52900.11,47399.11,4183.96,42717.96,52900.11,47307.27,3938.28,42717.96,53270.46,51524.87,5166.80,42717.96,57778.53,48426.41,5987.38,36369.76,57920.70
53756.92,False,2024-09-27 10:00:00,10,4,27,9,2024,0,0,0.50,-0.87,-0.43,-0.90,-0.87,-0.50,52900.11,51293.26,54193.65,53260.74,52650.10,1250.71,51293.26,53756.92,49238.93,4140.69,43532.68,53756.92,47347.81,4007.14,42717.96,53756.92,51506.68,5157.75,42717.96,57778.53,48441.08,5997.45,36369.76,57920.70
53642.82,False,2024-09-27 11:00:00,11,4,27,9,2024,0,0,0.26,-0.97,-0.43,-0.90,-0.87,-0.50,53756.92,52900.11,54558.11,54193.65,53433.28,465.25,52900.11,53756.92,50923.96,3332.38,45413.15,53756.92,47603.59,4317.69,42717.96,53756.92,51468.54,5137.55,42717.96,57778.53,48451.31,6004.89,36369.76,57920.70
52776.77,False,2024-09-27 12:00:00,12,4,27,9,2024,0,0,0.00,-1.00,-0.43,-0.90,-0.87,-0.50,53642.82,53756.92,54551.67,54558.11,53392.17,536.00,52776.77,53756.92,52151.23,1977.40,48537.48,53756.92,48032.59,4568.86,42717.96,53756.92,51394.58,5103.91,42717.96,57778.53,48459.93,6010.09,36369.76,57920.70
53523.61,False,2024-09-27 13:00:00,13,4,27,9,2024,0,0,-0.26,-0.97,-0.43,-0.90,-0.87,-0.50,52776.77,53642.82,56086.02,54551.67,53314.40,469.40,52776.77,53642.82,52982.25,919.91,51293.26,53756.92,48725.78,4729.13,42717.96,53756.92,51287.82,5027.74,42717.96,57778.53,48465.23,6014.18,36369.76,57920.70
54129.67,False,2024-09-27 14:00:00,14,4,27,9,2024,0,0,-0.50,-0.87,-0.43,-0.90,-0.87,-0.50,53523.61,52776.77,57383.19,56086.02,53476.68,677.67,52776.77,54129.67,53454.98,520.43,52776.77,54129.67,49596.27,4677.79,42717.96,54129.67,51152.25,4898.44,42717.96,57778.53,48466.33,6015.20,36369.76,57920.70
53696.39,False,2024-09-27 15:00:00,15,4,27,9,2024,0,0,-0.71,-0.71,-0.43,-0.90,-0.87,-0.50,54129.67,53523.61,57778.53,57383.19,53783.22,312.22,53523.61,54129.67,53587.70,446.98,52776.77,54129.67,50493.40,4300.34,42717.96,54129.67,50982.16,4726.20,42717.96,57443.41,48463.80,6012.89,36369.76,57920.70
52348.78,False,2024-09-27 16:00:00,16,4,27,9,2024,0,0,-0.87,-0.50,-0.43,-0.90,-0.87,-0.50,53696.39,54129.67,57443.41,57778.53,53391.61,928.74,52348.78,54129.67,53353.01,659.51,52348.78,54129.67,51295.97,3550.65,43532.68,54129.67,50769.89,4533.87,42717.96,55911.77,48456.47,6007.37,36369.76,57920.70
50798.07,False,2024-09-27 17:00:00,17,4,27,9,2024,0,0,-0.97,-0.26,-0.43,-0.90,-0.87,-0.50,52348.78,53696.39,55006.34,57443.41,52281.08,1450.34,50798.07,53696.39,52878.88,1205.79,50798.07,54129.67,51901.42,2598.23,45413.15,54129.67,50594.54,4443.38,42717.96,55911.77,48446.34,6001.94,36369.76,57920.70
51849.81,False,2024-09-27 18:00:00,18,4,27,9,2024,0,0,-1.00,-0.00,-0.43,-0.90,-0.87,-0.50,50798.07,52348.78,55911.77,55006.34,51665.55,791.60,50798.07,52348.78,52724.39,1278.67,50798.07,54129.67,52437.81,1615.58,48537.48,54129.67,50425.30,4307.32,42717.96,55783.89,48434.64,5993.33,36369.76,57920.70
51958.94,False,2024-09-27 19:00:00,19,4,27,9,2024,0,0,-0.97,0.26,-0.43,-0.90,-0.87,-0.50,51849.81,50798.07,55783.89,55911.77,51535.61,641.05,50798.07,51958.94,52463.61,1242.11,50798.07,54129.67,52722.93,1076.71,50798.07,54129.67,50265.92,4168.97,42717.96,55226.04,48425.99,5987.14,36369.76,57920.70
51287.63,False,2024-09-27 20:00:00,20,4,27,9,2024,0,0,-0.87,0.50,-0.43,-0.90,-0.87,-0.50,51958.94,51849.81,55226.04,55783.89,51698.80,360.23,51287.63,51958.94,51989.94,997.51,50798.07,53696.39,52722.46,1077.39,50798.07,54129.67,50101.82,4040.78,42717.96,54987.07,48421.43,5984.66,36369.76,57920.70
50852.79,False,2024-09-27 21:00:00,21,4,27,9,2024,0,0,-0.71,0.71,-0.43,-0.90,-0.87,-0.50,51287.63,51958.94,54987.07,55226.04,51366.46,557.27,50852.79,51958.94,51516.01,633.81,50798.07,52348.78,52551.85,1201.64,50798.07,54129.67,49929.56,3909.45,42717.96,54129.67,48419.05,5983.61,36369.76,57920.70
49197.06,False,2024-09-27 22:00:00,22,4,27,9,2024,0,0,-0.50,0.87,-0.43,-0.90,-0.87,-0.50,50852.79,51287.63,53270.46,54987.07,50445.83,1103.11,49197.06,51287.63,50990.72,1003.69,49197.06,51958.94,52171.86,1475.65,49197.06,54129.67,49759.84,3846.01,42717.96,54129.67,48418.22,5983.49,36369.76,57920.70
46641.28,False,2024-09-27 23:00:00,23,4,27,9,2024,0,0,-0.26,0.97,-0.43,-0.90,-0.87,-0.50,49197.06,50852.79,50573.42,53270.46,48897.05,2121.72,46641.28,50852.79,50297.92,2051.23,46641.28,51958.94,51588.40,2095.26,46641.28,54129.67,49596.00,3893.31,42717.96,54129.67,48416.06,5984.07,36369.76,57920.70
43288.42,False,2024-09-28 00:00:00,0,5,28,9,2024,1,0,0.00,1.00,-0.97,-0.22,-0.87,-0.50,46641.28,49197.06,47628.81,50573.42,46375.59,2963.27,43288.42,49197.06,48871.02,3333.05,43288.42,51958.94,50797.70,3137.26,43288.42,54129.67,49415.15,4084.76,42717.96,54129.67,48413.21,5986.41,36369.76,57920.70
42021.12,False,2024-09-28 01:00:00,1,5,28,9,2024,1,0,0.26,0.97,-0.97,-0.22,-0.87,-0.50,43288.42,46641.28,45205.33,47628.81,43983.61,2387.25,42021.12,46641.28,47214.72,3910.81,42021.12,51287.63,49839.16,3894.50,42021.12,54129.67,49282.47,4274.74,42021.12,54129.67,48414.91,5984.54,36369.76,57920.70
40640.25,False,2024-09-28 02:00:00,2,5,28,9,2024,1,0,0.50,0.87,-0.97,-0.22,-0.87,-0.50,42021.12,43288.42,43683.79,45205.33,41983.26,1324.49,40640.25,43288.42,45440.15,4103.96,40640.25,50852.79,48715.05,4450.60,40640.25,53696.39,49155.66,4487.88,40640.25,54129.67,48417.60,5980.92,36369.76,57920.70
39797.79,False,2024-09-28 03:00:00,3,5,28,9,2024,1,0,0.71,0.71,-0.97,-0.22,-0.87,-0.50,40640.25,42021.12,42930.79,43683.79,40819.72,1122.48,39797.79,42021.12,43597.65,3643.71,39797.79,49197.06,47556.83,4828.82,39797.79,52348.78,49025.12,4716.56,39797.79,54129.67,48420.57,5976.48,36369.76,57920.70
39381.73,False,2024-09-28 04:00:00,4,5,28,9,2024,1,0,0.87,0.50,-0.97,-0.22,-0.87,-0.50,39797.79,40640.25,42717.96,42930.79,39939.92,641.18,39381.73,40640.25,41961.77,2710.98,39381.73,46641.28,46476.24,5102.14,39381.73,51958.94,48886.11,4953.73,39381.73,54129.67,48422.55,5973.43,36369.76,57920.70
39472.53,False,2024-09-28 05:00:00,5,5,28,9,2024,1,0,0.97,0.26,-0.97,-0.22,-0.87,-0.50,39381.73,39797.79,43532.68,42717.96,39550.68,218.76,39381.73,39797.79,40766.97,1579.90,39381.73,43288.42,45532.45,5274.60,39381.73,51958.94,48716.93,5207.34,39381.73,54129.67,48424.08,5971.09,36369.76,57920.70
39960.17,False,2024-09-28 06:00:00,6,5,28,9,2024,1,0,1.00,0.00,-0.97,-0.22,-0.87,-0.50,39472.53,39381.73,45413.15,43532.68,39604.81,311.08,39381.73,39960.17,40212.27,992.72,39381.73,42021.12,44541.64,5093.63,39381.73,51958.94,48489.73,5470.09,39381.73,54129.67,48426.06,5968.20,36369.76,57920.70
41746.68,False,2024-09-28 07:00:00,7,5,28,9,2024,1,0,0.97,-0.26,-0.97,-0.22,-0.87,-0.50,39960.17,39472.53,48537.48,45413.15,40393.13,1197.30,39472.53,41746.68,40166.53,894.13,39381.73,41746.68,43690.62,4567.68,39381.73,51287.63,48206.78,5640.49,39381.73,54129.67,48426.03,5968.23,36369.76,57920.70
43151.77,False,2024-09-28 08:00:00,8,5,28,9,2024,1,0,0.87,-0.50,-0.97,-0.22,-0.87,-0.50,41746.68,39960.17,51293.26,48537.48,41619.54,1599.59,39960.17,43151.77,40585.11,1525.34,39381.73,43151.77,43012.63,3891.25,39381.73,50852.79,47867.55,5691.39,39381.73,54129.67,48421.94,5971.64,36369.76,57920.70
43746.47,False,2024-09-28 09:00:00,9,5,28,9,2024,1,0,0.71,-0.71,-0.97,-0.22,-0.87,-0.50,43151.77,41746.68,52900.11,51293.26,42881.64,1026.90,41746.68,43746.47,41243.23,1918.80,39381.73,43746.47,42420.44,3036.48,39381.73,49197.06,47486.15,5646.00,39381.73,54129.67,48412.48,5977.81,36369.76,57920.70
44150.51,False,2024-09-28 10:00:00,10,5,28,9,2024,1,0,0.50,-0.87,-0.97,-0.22,-0.87,-0.50,43746.47,43151.77,53756.92,52900.11,43682.92,502.39,43151.77,44150.51,42038.02,1980.20,39472.53,44150.51,41999.89,2263.76,39381.73,46641.28,47085.88,5521.25,39381.73,54129.67,48401.14,5984.11,36369.76,57920.70
44528.60,False,2024-09-28 11:00:00,11,5,28,9,2024,1,0,0.26,-0.97,-0.97,-0.22,-0.87,-0.50,44150.51,43746.47,53642.82,53756.92,44141.86,391.14,43746.47,44528.60,42880.70,1730.12,39960.17,44528.60,41823.84,1927.09,39381.73,44528.60,46706.12,5361.79,39381.73,54129.67,48390.61,5989.38,36369.76,57920.70
44431.15,False,2024-09-28 12:00:00,12,5,28,9,2024,1,0,0.00,-1.00,-0.97,-0.22,-0.87,-0.50,44528.60,44150.51,52776.77,53642.82,44370.09,196.30,44150.51,44528.60,43625.86,1049.70,41746.68,44528.60,41919.07,2031.45,39381.73,44528.60,46358.39,5219.71,39381.73,54129.67,48380.48,5994.67,36369.76,57920.70
44088.53,False,2024-09-28 13:00:00,13,5,28,9,2024,1,0,-0.26,-0.97,-0.97,-0.22,-0.87,-0.50,44431.15,44528.60,53523.61,52776.77,44349.43,231.14,44088.53,44528.60,44016.17,505.57,43151.77,44528.60,42091.35,2126.34,39381.73,44528.60,45965.26,5007.58,39381.73,54129.67,48370.10,6000.61,36369.76,57920.70
43996.59,False,2024-09-28 14:00:00,14,5,28,9,2024,1,0,-0.50,-0.87,-0.97,-0.22,-0.87,-0.50,44088.53,44431.15,54129.67,53523.61,44172.09,229.01,43996.59,44431.15,44156.98,287.14,43746.47,44528.60,42371.04,2138.82,39381.73,44528.60,45543.05,4707.46,39381.73,53696.39,48361.22,6006.00,36369.76,57920.70
43658.29,False,2024-09-28 15:00:00,15,5,28,9,2024,1,0,-0.71,-0.71,-0.97,-0.22,-0.87,-0.50,43996.59,44088.53,53696.39,54129.67,43914.47,226.57,43658.29,44088.53,44142.28,313.41,43658.29,44528.60,42692.75,2002.58,39381.73,44528.60,45124.79,4386.55,39381.73,52348.78,48351.50,6012.32,36369.76,57920.70
44051.24,False,2024-09-28 16:00:00,16,5,28,9,2024,1,0,-0.87,-0.50,-0.97,-0.22,-0.87,-0.50,43658.29,43996.59,52348.78,53696.39,43902.04,212.85,43658.29,44051.24,44125.73,315.50,43658.29,44528.60,43081.88,1736.75,39472.53,44528.60,44779.06,4110.75,39381.73,51958.94,48341.93,6017.91,36369.76,57920.70
45471.75,False,2024-09-28 17:00:00,17,5,28,9,2024,1,0,-0.97,-0.26,-0.97,-0.22,-0.87,-0.50,44051.24,43658.29,50798.07,52348.78,44393.76,954.02,43658.29,45471.75,44282.93,632.28,43658.29,45471.75,43581.81,1441.72,39960.17,45471.75,44557.13,3910.57,39381.73,51958.94,48333.54,6020.94,36369.76,57920.70
48694.27,False,2024-09-28 18:00:00,18,5,28,9,2024,1,0,-1.00,-0.00,-0.97,-0.22,-0.87,-0.50,45471.75,44051.24,51849.81,50798.07,46072.42,2379.08,44051.24,48694.27,44993.44,1918.74,43658.29,48694.27,44309.65,1638.40,41746.68,48694.27,44425.65,3702.21,39381.73,51958.94,48325.06,6019.41,36369.76,57920.70
48589.15,False,2024-09-28 19:00:00,19,5,28,9,2024,1,0,-0.97,0.26,-0.97,-0.22,-0.87,-0.50,48694.27,45471.75,51958.94,51849.81,47585.06,1830.93,45471.75,48694.27,45743.55,2329.90,43658.29,48694.27,44879.86,1843.21,43151.77,48694.27,44285.24,3460.07,39381.73,51287.63,48315.89,6017.82,36369.76,57920.70
47246.11,False,2024-09-28 20:00:00,20,5,28,9,2024,1,0,-0.87,0.50,-0.97,-0.22,-0.87,-0.50,48589.15,48694.27,51287.63,51958.94,48176.51,807.46,47246.11,48694.27,46285.13,2217.57,43658.29,48694.27,45221.06,1872.95,43658.29,48694.27,44116.84,3192.45,39381.73,50852.79,48308.12,6018.36,36369.76,57920.70
45623.19,False,2024-09-28 21:00:00,21,5,28,9,2024,1,0,-0.71,0.71,-0.97,-0.22,-0.87,-0.50,47246.11,48589.15,50852.79,51287.63,47152.82,1485.18,45623.19,48589.15,46612.62,1869.89,44051.24,48694.27,45377.45,1816.12,43658.29,48694.27,43898.94,2875.44,39381.73,49197.06,48299.26,6021.22,36369.76,57920.70
43619.33,False,2024-09-28 22:00:00,22,5,28,9,2024,1,0,-0.50,0.87,-0.97,-0.22,-0.87,-0.50,45623.19,47246.11,49197.06,50852.79,45496.21,1816.72,43619.33,47246.11,46540.63,1992.51,43619.33,48694.27,45333.18,1854.81,43619.33,48694.27,43666.54,2644.76,39381.73,48694.27,48290.64,6026.91,36369.76,57920.70
41811.06,False,2024-09-28 23:00:00,23,5,28,9,2024,1,0,-0.26,0.97,-0.97,-0.22,-0.87,-0.50,43619.33,45623.19,46641.28,49197.06,43684.53,1906.90,41811.06,45623.19,45930.52,2787.23,41811.06,48694.27,45106.72,2110.28,41811.06,48694.27,43465.28,2591.80,39381.73,48694.27,48282.42,6034.84,36369.76,57920.70
39842.28,False,2024-09-29 00:00:00,0,6,29,9,2024,1,0,0.00,1.00,-0.78,0.62,-0.87,-0.50,41811.06,43619.33,43288.42,46641.28,41757.56,1889.10,39842.28,43619.33,44455.19,3323.01,39842.28,48589.15,44724.32,2602.26,39842.28,48694.27,43321.69,2695.41,39381.73,48694.27,48271.40,6048.62,36369.76,57920.70
38022.65,False,2024-09-29 01:00:00,1,6,29,9,2024,1,0,0.26,0.97,-0.78,0.62,-0.87,-0.50,39842.28,41811.06,42021.12,43288.42,39892.00,1894.69,38022.65,41811.06,42694.10,3489.74,38022.65,47246.11,44218.83,3246.41,38022.65,48694.27,43155.09,2895.44,38022.65,48694.27,48260.61,6065.35,36369.76,57920.70
36717.83,False,2024-09-29 02:00:00,2,6,29,9,2024,1,0,0.50,0.87,-0.78,0.62,-0.87,-0.50,38022.65,39842.28,40640.25,42021.12,38194.25,1569.28,36717.83,39842.28,40939.39,3388.58,36717.83,45623.19,43612.26,3904.91,36717.83,48694.27,42991.65,3143.63,36717.83,48694.27,48249.99,6084.07,36369.76,57920.70
35903.10,False,2024-09-29 03:00:00,3,6,29,9,2024,1,0,0.71,0.71,-0.78,0.62,-0.87,-0.50,36717.83,38022.65,39797.79,40640.25,36881.19,1069.18,35903.10,38022.65,39319.37,3003.07,35903.10,43619.33,42966.00,4493.92,35903.10,48694.27,42829.37,3405.30,35903.10,48694.27,48240.59,6102.02,35903.10,57920.70
35507.48,False,2024-09-29 04:00:00,4,6,29,9,2024,1,0,0.87,0.50,-0.78,0.62,-0.87,-0.50,35903.10,36717.83,39381.73,39797.79,36042.80,617.15,35507.48,36717.83,37967.40,2456.26,35507.48,41811.06,42254.02,4959.08,35507.48,48694.27,42667.95,3658.28,35507.48,48694.27,48231.63,6119.67,35507.48,57920.70
35253.07,False,2024-09-29 05:00:00,5,6,29,9,2024,1,0,0.97,0.26,-0.78,0.62,-0.87,-0.50,35507.48,35903.10,39472.53,39381.73,35554.55,327.56,35253.07,35903.10,36874.40,1765.89,35253.07,39842.28,41402.46,5226.46,35253.07,48694.27,42492.14,3911.17,35253.07,48694.27,48222.16,6138.61,35253.07,57920.70
34771.64,False,2024-09-29 06:00:00,6,6,29,9,2024,1,0,1.00,0.00,-0.78,0.62,-0.87,-0.50,35253.07,35507.48,39960.17,39472.53,35177.40,373.72,34771.64,35507.48,36029.29,1176.43,34771.64,38022.65,40242.24,5001.08,34771.64,48589.15,42275.95,4190.62,34771.64,48694.27,48212.65,6158.29,34771.64,57920.70
35602.22,False,2024-09-29 07:00:00,7,6,29,9,2024,1,0,0.97,-0.26,-0.78,0.62,-0.87,-0.50,34771.64,35253.07,41746.68,39960.17,35208.98,417.04,34771.64,35602.22,35625.89,656.12,34771.64,36717.83,39160.00,4399.62,34771.64,47246.11,42019.93,4406.50,34771.64,48694.27,48203.25,6176.40,34771.64,57920.70
36409.27,False,2024-09-29 08:00:00,8,6,29,9,2024,1,0,0.87,-0.50,-0.78,0.62,-0.87,-0.50,35602.22,34771.64,43151.77,41746.68,35594.37,818.85,34771.64,36409.27,35574.46,558.21,34771.64,36409.27,38256.93,3634.65,34771.64,45623.19,41738.99,4543.99,34771.64,48694.27,48191.60,6196.88,34771.64,57920.70
36969.81,False,2024-09-29 09:00:00,9,6,29,9,2024,1,0,0.71,-0.71,-0.78,0.62,-0.87,-0.50,36409.27,35602.22,43746.47,43151.77,36327.10,687.49,35602.22,36969.81,35752.25,800.92,34771.64,36969.81,37535.81,2803.77,34771.64,43619.33,41456.63,4623.67,34771.64,48694.27,48178.44,6218.44,34771.64,57920.70
37741.27,False,2024-09-29 10:00:00,10,6,29,9,2024,1,0,0.50,-0.87,-0.78,0.62,-0.87,-0.50,36969.81,36409.27,44150.51,43746.47,37040.12,668.78,36409.27,37741.27,36124.55,1120.00,34771.64,37741.27,37045.97,2058.82,34771.64,41811.06,41189.58,4646.35,34771.64,48694.27,48164.77,6238.94,34771.64,57920.70
38531.85,False,2024-09-29 11:00:00,11,6,29,9,2024,1,0,0.26,-0.97,-0.78,0.62,-0.87,-0.50,37741.27,36969.81,44528.60,44150.51,37747.64,781.04,36969.81,38531.85,36671.01,1379.56,34771.64,38531.85,36772.71,1514.53,34771.64,39842.28,40939.71,4620.15,34771.64,48694.27,48152.64,6255.75,34771.64,57920.70
38810.07,False,2024-09-29 12:00:00,12,6,29,9,2024,1,0,0.00,-1.00,-0.78,0.62,-0.87,-0.50,38531.85,37741.27,44431.15,44528.60,38361.06,554.49,37741.27,38810.07,37344.08,1246.25,35602.22,38810.07,36686.69,1344.07,34771.64,38810.07,40705.50,4577.74,34771.64,48694.27,48142.12,6270.03,34771.64,57920.70
38595.70,False,2024-09-29 13:00:00,13,6,29,9,2024,1,0,-0.26,-0.97,-0.78,0.62,-0.87,-0.50,38810.07,38531.85,44088.53,44431.15,38645.87,145.74,38531.85,38810.07,37842.99,980.27,36409.27,38810.07,36734.44,1404.66,34771.64,38810.07,40476.63,4538.39,34771.64,48694.27,48130.69,6285.75,34771.64,57920.70
